path,class_name,label,split_holdout,fold_0,fold_1,fold_2,fold_3,fold_4,sha256
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_113731.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,538b62d5cb5ad4bd40563e1fb1b68f67cf70726ef342e9337d60b4ab83d2d43b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114137.jpg,Virus,6,train_cv,train,train,train,train,val,614c14271a04023fa453401d3de0efe61acfbe5f6d46c3bfe55b7b64f0d5a1bc
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114141.jpg,Virus,6,train_cv,train,val,train,train,train,977d4df43bab35732e3199ddfa7ac4bafcd7916e66eddafb8cb3543e1d7be8b7
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114213.jpg,Virus,6,train_cv,train,train,val,train,train,291cb6e084619c8f051be9e100f66ff3186c2edbf6e6d93c7ed995464d0f28b6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114235.jpg,Virus,6,train_cv,train,train,val,train,train,5d9cafa2104a645686041823b985b74fb0b174aa19cb2fbb1ee95bb188616491
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114241.jpg,Virus,6,train_cv,train,val,train,train,train,82a85771281763a1638a1349ea249ae6fa81649bccb3d726047dff348b08148f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114243.jpg,Virus,6,train_cv,train,train,train,train,val,8a0aadad2b66ab87e6f1f2207fdd34f88d3d74994258e4b02d405761ed0b79a7
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114247.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,207d58e6b8d1353b954c639b5c2c934e23f4ec82bf220bb8cd9f242a5d791385
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114254.jpg,Virus,6,train_cv,train,train,train,train,val,2b6412b461de810edc44a239e48ac3971ea0835b37259ec2b72dbe666548991a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114328.jpg,Virus,6,train_cv,val,train,train,train,train,d4af3af961f8a4d67cf58b8ba06687179e098fd021c7a750675cc59e65f36220
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114339.jpg,Virus,6,train_cv,train,train,train,val,train,15b0119c1f1de113950ceb9c2aaa8cec835c80da5e493a96056b82acce183f25
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114425.jpg,Virus,6,train_cv,train,train,val,train,train,64c44d1e7c410068b7eddd82be578541796853cdb4be92be7fcb315b90d9b62a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_114456.jpg,Virus,6,train_cv,train,train,train,val,train,49730ae8e78e74a363f72443606cc5b75d5689173fc3d36b83449f68dc4595de
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_115129.jpg,Virus,6,train_cv,train,val,train,train,train,5ae91e69b2fe0dc8e0ec861ff6ccff419696f21360859c3a90268c14721e254c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_115132.jpg,Virus,6,train_cv,train,val,train,train,train,cb2cbf2be8c33c49701e6ae7e4e6078de42b55864c3331ea82d86a16d6395deb
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_115312.jpg,Virus,6,train_cv,train,train,val,train,train,8152f6d7602814b609810915e29dd6303ee0fe70d36ff4e3fbf5d2176f41a2ec
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_115800.jpg,Virus,6,train_cv,train,train,val,train,train,bee5c5be44eff84265cdbda561a85f4f233c4c98f5a9ae7b6904221a6a891487
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120100.jpg,Virus,6,train_cv,train,train,train,val,train,8491f8adea799598e29188be388bb4dd13a7511aaf33a459470f15dc4866dfaf
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120324.jpg,Virus,6,train_cv,train,val,train,train,train,e03a302d1fac8dce3913bc5f65b088b8e824e5576b4358b69950b79f5a1c99a4
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120339.jpg,Virus,6,train_cv,val,train,train,train,train,36eb06b773567ff59c6e089b1e9b43ec9207f785ccb9e400aaaa125193d0112a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120345.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,ddf04fbface1586113973324cacb0573eed6489f7ab483db72df17c4e63b935b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120534.jpg,Virus,6,train_cv,val,train,train,train,train,28e98f0a4a3dfedaa67501bc820954d4a1ea18a9688603250deeac6750f0f47a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120537.jpg,Virus,6,train_cv,val,train,train,train,train,fcb80199701f33f5cbf2bba7d8721ff5a21019298fc621c6b87b8fe21b842e32
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120540.jpg,Virus,6,train_cv,train,train,val,train,train,57af02753e307f809722a400c12dc701e0cc22dd334e6542433f697552fef72a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120547.jpg,Virus,6,train_cv,train,val,train,train,train,6a03acc72095c7ad9481295156d30be0c5a469eb9183c165ff04c0b2ad6eecf9
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120551.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,5a21693fae3db786ca210d9748a92ace45640c3323ab9164e379cc19e3888c86
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120616.jpg,Virus,6,train_cv,train,val,train,train,train,96df2f69e349e23cb3b52abe63ba86ea337436f24bee203968e897a0869c1b6e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120713.jpg,Virus,6,train_cv,train,train,train,train,val,da0982eaecfb2ee85cbe86787246430cee0ca61d50c639b763d80c2c2a970a8f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_120750.jpg,Virus,6,train_cv,train,train,train,train,val,438ca33a1604a2ebe0b1773f4caf9e9124a514de993f7e7968671bd61fb15a4a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121209.jpg,Virus,6,train_cv,train,train,val,train,train,4fd0dc2a347ebe8de031be2b995ea6c3cc3e31f24337d09f934aed51c7728c46
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121336.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,00a635ee89657967ecdb4475b0d4d3823c4142b6f7af2995b10a20349e2edc44
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121340.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,c04eeeaa19941023b2453c6d902414ae6d800a6ac1bcb0057fe05a6f45238969
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121347.jpg,Virus,6,train_cv,train,val,train,train,train,af338c5942269d6ff1c4c908343a30b41464a667edd9b7f016b3b4e5e04750da
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121818.jpg,Virus,6,train_cv,train,train,train,val,train,f324fdbd426628b3eda70dbfcbf1aa7e14e333af888469680d71664858d4034e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121830.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,11d83d3aed245e515e14e7801ae08d58c254b430331734c61d8574728dbbdf27
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121837.jpg,Virus,6,train_cv,val,train,train,train,train,c6ed1845d7ebc235037ef7920a6e8631f1d7ab10612641bcb54ce6d290af3678
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_121930.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,ee6266b9c5e455e99ec73833cef644f9f0b525af95cb61de3c9aef7211fa0d14
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_122007.jpg,Virus,6,train_cv,train,train,val,train,train,763684f1da2d12b39da986fa26d0f687d1aad3fc337e22cc5767c8d6248743f8
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_122031.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,9f73aaf9de8307e37d12122d40363866319d3f00352c5b030d277c16714b93ba
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_122405.jpg,Virus,6,train_cv,train,train,train,train,val,a6ed5003916c389ada04e3de7ceb22e14f10c091a5841888c3adc962b18228e2
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_144859.jpg,Virus,6,train_cv,train,train,val,train,train,6c39854de6bad6d619af3e47cc88cd0462e6835d656103668c4873c8325e8771
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_144912.jpg,Virus,6,train_cv,val,train,train,train,train,83413754119813fe43a73c26efba201bf1045961ee5a560cb935d9365403fdde
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145044.jpg,Virus,6,train_cv,val,train,train,train,train,7db7e01b8d1bf739653f040e48dd6cef8d4dbeac402f38c1b5612e35543399b5
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145053.jpg,Virus,6,train_cv,val,train,train,train,train,f44e7643821b34ed12e3e43adfe09de2be6d21e4fa5260e7cc28516cef1b1011
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145058.jpg,Virus,6,train_cv,train,train,train,train,val,b2303016c613569a04d4fd1b827b3efdd0fd8fe7fa946000ee1868a7b5ffbc58
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145104.jpg,Virus,6,train_cv,train,train,val,train,train,352438ca0fa3e6097a27bf9cd903067ab54b61ee86f7cd7f6ecd834369a798f7
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145626.jpg,Virus,6,train_cv,train,train,train,train,val,277c8d08aaf681da8296f479104df8139b15e4d6a6f2409cbf3a680de42942ce
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145643.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,06aff5a9d4c3e8b69a27ac1e353ecad45820e73c7aebba2105059eaab4014f45
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145647.jpg,Virus,6,train_cv,train,train,train,val,train,6c34eb1b4064747b648199b55cde5f5c3727251b1310af69b2120e4308e39ffd
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_145815.jpg,Virus,6,train_cv,train,train,train,train,val,25b75fcd004bca82d487c3f0ddde87830266f731a632802bbeaa23823a0ba7a2
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150341.jpg,Virus,6,train_cv,train,val,train,train,train,799ddfd28eff202a092d2f9db928106e1ae744b8009c1197bab6cef0fe9edc6d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150431.jpg,Virus,6,train_cv,val,train,train,train,train,7fca19b2b39f8abf1d70a5c8d7da99f0d519f89bf2a03a802acbd97293e57f6c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150441.jpg,Virus,6,train_cv,val,train,train,train,train,4168480dd4c97036035b4a05cd0c94e53864ada64c10f6cf6e29e8a878c51d9c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150450.jpg,Virus,6,train_cv,train,train,train,train,val,87ad715df3baf01470ed220f021fac4907b5c68618f04b2fff4e60d96477a350
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150456.jpg,Virus,6,train_cv,train,train,train,train,val,ff0913bef152c0caa92a71174315682eee0393f2b163f7088a1c59f49cb82b4d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150500.jpg,Virus,6,train_cv,val,train,train,train,train,97a5dd67f623ded02d63e8886564aead75a3c8e6e48eee3570207679cab2f8eb
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150510.jpg,Virus,6,train_cv,val,train,train,train,train,07583de76501bae22efbac96bad6b2a15dc083c5eb73fde35e64f85214353bf1
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150516.jpg,Virus,6,train_cv,train,train,val,train,train,01eef6b4fbee8921d4a9205a33f9bcc49a6713430b1b7d7e41c60264675d3da0
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150520.jpg,Virus,6,train_cv,train,train,train,val,train,d7632139185638a8a04c216908a3cafc9bc2d3daac0b4f731443720665c1ec2b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150527.jpg,Virus,6,train_cv,train,val,train,train,train,707790fbb5e94dee90ecf8f57ecdfd81ff48eab8726502522a796785d7fa7250
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150534.jpg,Virus,6,train_cv,train,val,train,train,train,3caa58b90bf1961eff619b171a9131122fb8934e7a53674de40b7edcb3755eb3
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150540.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,d04179a8905f3f2e9bb2918d3cfdba898957f7d961aebdf9931d9f7b3ec5bc30
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150557.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,47c902ea849881627cded941544a4be1776d513cffb997a3497540e643233b7f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150626.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,edbd1ec7fae79e4d6b0396ca2fb20b5fb51fb01e5d7073c6b28cc286c48c80a6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150640.jpg,Virus,6,train_cv,train,train,train,val,train,93d08056f6b3027b6c598604fa9f3b8a1e736479b67b9f2f9321ea77c8f24ae6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150647.jpg,Virus,6,train_cv,train,train,val,train,train,38ccd069db12b924323319e8d3a84f65af5ca27114c03fed3a678790a806c5f3
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150657.jpg,Virus,6,train_cv,train,train,val,train,train,8bb7f51d1d0d87dc7a47d037b857ff1206c5c5ed4a359846b2b23a35cd28b002
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150700.jpg,Virus,6,train_cv,val,train,train,train,train,86d1b6348f26d23853f6707eddee1e95ca1262a49a80963d5e5462989783ca0a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150702.jpg,Virus,6,train_cv,val,train,train,train,train,023d1f56781876f7f6fb037d5a5defe070f7cc531a4834534340d71008dc638b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150846.jpg,Virus,6,train_cv,train,train,val,train,train,9bdfb6b86f65e3a7e5e48b9356fe387de2d8c1e2deda346c87889b596991ac0f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_150906.jpg,Virus,6,train_cv,train,train,train,train,val,ab21f46bbf8ddefa99b658f61cccef695d403c8d1c53a70fff5ff4561a04b68e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151048.jpg,Virus,6,train_cv,train,val,train,train,train,169b3d9e66dd7c332a8b903234da387d81e597c563ea114ace7e1a44c84518c9
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151137.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,f9ed26560937107239a029afbfab2b7e0e40e088e694782310878c4880b63bee
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151144.jpg,Virus,6,train_cv,train,train,val,train,train,5a3e6d030e7d135f90d176678c29720413f63edcb7d8d31248fa1e509056ff73
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151212.jpg,Virus,6,train_cv,train,train,val,train,train,41cc1f16f5635c42b8c9b4b4781da10a2bd7af9c92f58689388673541e0bc51e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151214.jpg,Virus,6,train_cv,train,val,train,train,train,45483c0aed3a8d1b399cb0d97c172d7ccc20c137902da128947a64a53968ad7e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151217.jpg,Virus,6,train_cv,train,val,train,train,train,3cbb497b45f674f3e54ae0619e22eb6cc90d7441b24a7ebd8db208f72a6a5252
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151254.jpg,Virus,6,train_cv,train,train,train,train,val,ffe216007097e5b1eaa038605944ba3f23440da172abacb6f632f9694d07236b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151332.jpg,Virus,6,train_cv,val,train,train,train,train,32d462edf430dfcc2e1710a10be03a5f5fe6bb4351e5e3090d2ef9f06c85afd6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151340.jpg,Virus,6,train_cv,train,train,train,val,train,a6502b8077b03b4ccd76303986106f7e67e3a70e60aa57e47a5e8d73997e7e6d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151344.jpg,Virus,6,train_cv,train,train,train,train,val,3331e1bfbc3f6b89166b9acc7ef3de798d86ac936bd77967c2f5abfc345eb6f4
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151538.jpg,Virus,6,train_cv,train,val,train,train,train,d618fe99ba0d813b0a5295aaf9ea6dffea7fa85a61af33dcd8e7e0fdea02611c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151633.jpg,Virus,6,train_cv,train,train,train,val,train,f0f3d1e0fc8fb3b94b1a40646cf08c60f889b76d01c3e0171b89e71ff42fc2ab
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151639.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,4d54c8223c702fc8dd34a0d2a91732f8b802d85254ef8958fd8549fdad50b9e4
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151643.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,109900aeb300e678a086d9c0940438adf62362390f5c4e721ede95cff6225d54
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151656.jpg,Virus,6,train_cv,val,train,train,train,train,38bd65b0b747eb9f4c3aafd94ab26302ff1cde74f29f9518e7f2146649bfa17f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151718.jpg,Virus,6,train_cv,train,train,train,train,val,4d03af1eba4c99b58a88d952d3c3219d90affaba647c5b3b0dc8a76d1898993c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151720.jpg,Virus,6,train_cv,train,train,val,train,train,b447708499a24735e7b31fac894a870d6e4d31d4f37bf757c5e74b6b1cfdfa29
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151722.jpg,Virus,6,train_cv,train,val,train,train,train,1826686190286fddd828f35effad046e84c1374763bddba1cdeda2e9be9d5a0b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151731.jpg,Virus,6,train_cv,train,train,val,train,train,c257263c34c3e56054084a2c2da08b7b107806737000f7c143da224c21ef03ce
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151747.jpg,Virus,6,train_cv,train,val,train,train,train,5964396f2e426063103a52cdba8deebb51ed5426ecb65b7300fe46d28e77cdc9
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151758.jpg,Virus,6,train_cv,train,train,train,val,train,515d0f08bd734d9dc7b5cca9b61b534b5a557a6e25649a445e5dd18e7e0df26f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151836.jpg,Virus,6,train_cv,val,train,train,train,train,644464d9814c1ef7c52ac5460d7d2c73eb3ab0603fb566171ff556561ed21e97
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151846.jpg,Virus,6,train_cv,train,train,val,train,train,02a5dd2a1cae5d1f96762a6edd1c2f4e22f1833bde1f8febfdbae193ec140450
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_151944.jpg,Virus,6,train_cv,train,train,train,train,val,8a4f69c8d483fa6c560e33e140cf692a0b93dd5bcdf1874486da62d9f5a22203
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_152839.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,d2aeb0bf38575b0657db227d41cd27ef84f6e3e207973cb700e1aaf48e1756b4
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_152846.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,2e3c9a042fdd8d13ad53e14d651afbeca0bee754a8014dc9f6a53d8344eb448a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_152853.jpg,Virus,6,train_cv,train,val,train,train,train,c471c378f81a1ed2c75db84c0fe85f6ae87d4cf3fc5a98d41067a2877fc3a08d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_152953.jpg,Virus,6,train_cv,train,train,train,val,train,2c355065e9f557e5a3ac508dc883dbdabe657ec32858975f2010abbae522965d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_152957.jpg,Virus,6,train_cv,train,train,train,train,val,9c9487cac94496428b7d705c6d0b1c7a6e05d136c7a81c46bfb5c6c8602e014b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_153220.jpg,Virus,6,train_cv,train,train,train,val,train,0f82f51004da11147505b36e313d7f297dd6c4916ad5777b8121ad09b1b4b60e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_153230.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,3684438b7dce2c62d085ce1bb14e1477685bb63f2ca818f10678ad9e7572897f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_153232.jpg,Virus,6,train_cv,train,train,train,val,train,9c2363ad451182711f830e56a84b8efbc0f135a9c1c66a3b6f6fa41b3e401559
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_153826.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,be05652d3b0ccf987b872ef8dfdafbd87bad76e04592c609e7be96f06ea31a9a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_154031.jpg,Virus,6,train_cv,train,train,val,train,train,db9aa56cb4b6920211eb7da434808c09fd2cda86db2c75a21ffdd6f8b7d903cd
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_154044.jpg,Virus,6,train_cv,train,train,train,train,val,c0dc0a7287d4b8503706fd36bfe5c3a9defa6d98a13abd7efdd78c6e8f12cd2e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230815_154324.jpg,Virus,6,train_cv,train,train,val,train,train,a64092a55106155eaf8cf9e2dee0cae65db8d7a40ff03dd3efa30e4c89988879
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_081932.jpg,Virus,6,train_cv,train,val,train,train,train,c7da7aa8136ab84868ac476b8f90d058bf461b654cbf1a28b2dd2980c74f7397
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_082040.jpg,Virus,6,train_cv,val,train,train,train,train,21033c1271f2c60c2014b792e1308008c8b284046ca52d3040d33bad612cef44
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_112938.jpg,Virus,6,train_cv,train,train,val,train,train,a2f3f59cd7fb9a4b86b2a66f1187976b1cd18573868247f2b361ea7902cdf36b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_112941.jpg,Virus,6,train_cv,train,train,val,train,train,15a147b044b6f5764bcb4848f077bebc87b242bebcc826c1968899546d0bb2ba
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113005.jpg,Virus,6,train_cv,train,val,train,train,train,d1964e9ee9498293d19465ba8bbaf72799413966bc94f026b249e7be6c5dee8f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113008.jpg,Virus,6,train_cv,train,train,val,train,train,2ec700445b01306ff491606bd8915e239539193cc4528a63039ebedf0662253e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113014.jpg,Virus,6,train_cv,val,train,train,train,train,daec1a7b452200df2077ad51d5d4a6a645b714ead8291eda6151cdae78259fbc
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113018.jpg,Virus,6,train_cv,train,train,train,val,train,1db30f9217f2b508dfe2bcdabbdbbc077dc24f27af499e2725bda1b1c3b4fd10
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113022.jpg,Virus,6,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,857bc8c6b5a34784dc568a29c3ccec7852036accb76fbc50a28a21c788f71266
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113030.jpg,Virus,6,train_cv,val,train,train,train,train,d62996407eca1a2dee3996be2dea7468b46134cee24d346bd8c4a1eeeb81c309
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113034.jpg,Virus,6,train_cv,train,train,train,val,train,d0e88b22fae92d297a3819f0231eff88258062b55d189da34505a5a79c0440de
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113041.jpg,Virus,6,train_cv,train,train,train,val,train,e9bed38e5761ae8abc7367271dd199b10a8f7b0fca238f838931b3448f52a4c6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113204.jpg,Virus,6,train_cv,train,train,train,train,val,0eb666a2f77cb2b0e65a787e1659063b77d6fb0f22cce1370a6b2e04be0b91b6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Virus\20230816_113206.jpg,Virus,6,train_cv,train,val,train,train,train,60593d2d8704e853b91ec4a610ca060637004234cfa9e5e88118171ecabeb47a
